   ,DAY,SELF_PASSWORD_CHANGE,HELPED_PASSWORD_CHANGE,SET_ANSWERS,FORGOT_PASSWORD_AUTHN_SUCCESS,FORGOT_PASSWORD_AUTHN_FAIL,FORGOT_PASSWORD_AUTHN_LOCKED,EXPIRATION_NOTICE_SENT,PASSWORD_EXPIRED,PASSWORD_UNLOCK,PASSWORD_UNLOCK_ENT_LDAP,PASSWORD_UNLOCK_AD
3201,8/29/11,88,31,62,15,43,6,254,8,0,0,0
3202,8/30/11,75,30,44,22,38,4,159,9,0,0,0
3203,8/31/11,76,13,46,19,33,2,305,32,0,0,0
3204,9/1/11,65,19,45,23,44,4,277,16,0,0,0
3205,9/2/11,54,24,39,21,21,3,134,15,0,0,0
3206,9/3/11,28,0,21,10,15,1,202,13,0,0,0
3207,9/4/11,31,0,19,17,19,3,253,12,0,0,0
3208,9/5/11,45,0,30,20,18,1,250,4,0,0,0
3209,9/6/11,97,44,69,26,40,6,224,16,0,0,0
3210,9/7/11,76,22,47,29,27,5,191,6,0,0,0
3211,9/8/11,72,37,54,22,21,1,162,14,0,0,0
3212,9/9/11,44,16,40,16,22,2,152,10,2,2,0
3213,9/10/11,32,0,21,7,14,1,198,19,0,0,0
3214,9/11/11,40,1,22,17,6,0,301,20,0,0,0
3215,9/12/11,129,57,97,26,51,7,284,17,7,5,2
3216,9/13/11,72,32,55,21,47,8,294,5,5,5,0
3217,9/14/11,92,42,63,29,20,2,191,19,4,3,1
3218,9/15/11,72,24,55,35,23,4,210,11,1,1,0
3219,9/16/11,56,15,36,22,32,4,215,20,1,1,0
3220,9/17/11,38,1,23,24,17,3,266,20,0,0,0
3221,9/18/11,92,1,49,68,55,7,318,13,1,1,0
3222,9/19/11,153,73,107,25,16,2,329,16,5,5,1
3223,9/20/11,102,37,82,17,35,4,286,25,5,5,0
3224,9/21/11,76,24,56,22,27,3,215,31,4,2,2
3225,9/22/11,65,17,46,13,35,4,172,31,2,1,1
3226,9/23/11,56,13,39,12,20,2,162,28,5,4,0
3227,9/24/11,24,0,17,7,10,1,195,21,1,0,0
3228,9/25/11,39,0,33,5,16,1,263,14,2,1,1
3229,9/26/11,112,33,81,29,15,3,289,7,4,3,0
3230,9/27/11,88,25,64,37,34,4,245,6,2,1,1
3231,9/28/11,100,36,62,39,31,2,275,19,8,4,3
3232,9/29/11,49,9,39,15,20,2,222,7,2,2,0
3233,9/30/11,37,19,26,3,14,2,264,15,2,1,1
3234,10/1/11,50,0,33,10,12,0,307,14,2,2,0
3235,10/2/11,83,0,59,11,25,4,385,12,0,0,0
3236,10/3/11,150,29,113,27,42,6,478,9,3,1,2
3237,10/4/11,117,15,92,20,26,1,380,17,6,4,2
3238,10/5/11,116,22,83,17,23,3,326,22,3,3,0
3239,10/6/11,94,16,70,15,19,2,270,23,4,3,1
3240,10/7/11,73,12,58,5,6,1,316,17,6,4,2
3241,10/8/11,67,0,54,4,12,2,459,15,1,1,0
3242,10/9/11,110,0,81,15,22,3,426,14,2,1,0
3243,10/10/11,165,21,115,25,32,2,467,9,5,5,0
3244,10/11/11,137,31,96,25,47,7,378,17,7,5,2
3245,10/12/11,387,15,341,37,33,3,316,27,6,5,1
3246,10/13/11,359,17,319,25,35,3,256,22,4,3,1
3247,10/14/11,209,20,178,16,24,3,331,38,2,1,1
3248,10/15/11,152,0,116,5,19,2,450,21,0,0,0
3249,10/16/11,199,1,165,29,19,1,432,12,5,4,0
3250,10/17/11,258,39,204,42,33,3,475,14,3,3,0
3251,10/18/11,174,14,132,19,18,4,425,8,4,3,0
3252,10/19/11,513,17,452,54,25,0,314,16,6,5,0
3253,10/20/11,293,17,255,32,55,5,284,15,2,2,0
3254,10/21/11,146,17,114,40,9,2,349,23,1,1,0
3255,10/22/11,160,0,130,12,23,1,448,15,0,0,0
3256,10/23/11,215,0,185,23,27,3,480,10,0,0,0
3257,10/24/11,244,27,188,40,36,6,439,11,2,1,1
3258,10/25/11,471,36,408,35,40,5,387,17,7,6,1
3259,10/26/11,360,21,313,36,44,6,386,29,3,2,1
3260,10/27/11,250,23,210,20,31,6,380,22,4,4,0
3261,10/28/11,147,16,118,17,19,2,424,16,4,3,1
3262,10/29/11,132,1,111,15,7,0,589,36,0,0,0
3263,10/30/11,241,0,203,35,41,4,489,15,0,0,0
3264,10/31/11,280,32,209,41,26,4,699,11,1,0,1
3265,11/1/11,581,27,488,65,61,6,844,20,6,3,3
3266,11/2/11,432,26,363,37,49,8,838,24,4,4,0
3267,11/3/11,305,25,260,45,32,2,950,24,2,1,1
3268,11/4/11,201,27,159,29,31,3,734,38,11,8,3
3269,11/5/11,182,0,141,20,29,4,741,27,0,0,0
3270,11/6/11,290,0,237,46,28,1,903,25,2,2,0
3271,11/7/11,336,52,257,33,56,7,798,26,6,5,1
3272,11/8/11,257,36,201,46,38,5,741,25,5,5,0
3273,11/9/11,563,29,497,48,48,6,644,44,6,6,0
3274,11/10/11,305,24,265,38,46,8,688,31,4,4,0
3275,11/11/11,194,0,161,38,34,3,654,29,3,3,0
3276,11/12/11,218,1,180,18,24,3,705,28,5,5,1
3277,11/13/11,289,0,237,32,50,6,816,36,0,0,0
3278,11/14/11,367,56,307,32,71,10,666,16,4,2,2
3279,11/15/11,344,44,292,66,69,8,734,38,7,5,2
3280,11/16/11,462,31,403,53,39,6,481,32,6,5,1
3281,11/17/11,315,28,261,40,56,8,463,34,3,3,0
3282,11/18/11,220,30,184,28,57,6,587,28,9,7,2
3283,11/19/11,177,0,154,28,38,3,535,32,0,0,0
3284,11/20/11,236,0,204,29,68,10,637,24,0,0,0
3285,11/21/11,324,48,273,44,69,9,588,15,14,12,2
3286,11/22/11,167,25,130,55,48,6,503,28,6,5,1
3287,11/23/11,468,16,426,22,45,7,498,31,2,1,1
3288,11/24/11,217,0,191,22,18,2,555,22,0,0,0
3289,11/25/11,198,5,164,23,35,6,597,24,1,1,0
3290,11/26/11,231,2,194,36,43,2,624,16,0,0,0
3291,11/27/11,372,0,298,72,52,7,657,15,2,2,0
3292,11/28/11,479,70,379,88,112,13,661,17,4,3,1
3293,11/29/11,532,41,453,60,88,10,589,20,7,6,1
3294,11/30/11,458,44,386,62,83,14,794,49,5,3,2
3295,12/1/11,281,46,219,50,91,15,594,36,6,6,0
3296,12/2/11,204,26,162,37,24,3,644,31,4,3,1
3297,12/3/11,185,0,147,41,38,3,757,25,0,0,0
3298,12/4/11,239,0,195,44,48,5,606,29,0,0,0
3299,12/5/11,270,45,209,58,44,4,613,23,8,6,2
3300,12/6/11,430,30,361,74,77,9,583,21,3,2,1
3301,12/7/11,354,34,304,41,68,6,596,25,1,1,0
3302,12/8/11,244,28,201,43,79,10,511,28,7,7,0
3303,12/9/11,330,33,281,57,117,15,501,44,7,6,1
3304,12/10/11,319,0,272,98,105,11,517,38,0,0,0
3305,12/11/11,266,1,212,80,83,11,503,40,2,2,0
3306,12/12/11,333,64,269,86,121,15,501,21,0,0,0
3307,12/13/11,301,39,239,86,89,10,469,32,2,2,0
3308,12/14/11,250,26,195,47,57,6,496,30,1,1,0
3309,12/15/11,753,37,679,78,57,8,467,20,3,3,0
3310,12/16/11,278,18,221,46,18,1,302,30,0,0,0
3311,12/17/11,197,1,166,38,39,5,430,31,0,0,0
3312,12/18/11,182,0,154,20,27,2,604,19,0,0,0
3313,12/19/11,235,28,192,49,53,9,459,23,3,3,0
3314,12/20/11,219,27,187,35,53,6,410,22,4,4,0
3315,12/21/11,721,21,644,48,90,12,372,19,5,5,0
3316,12/22/11,383,15,342,29,51,7,256,23,0,0,0
3317,12/23/11,247,6,205,45,47,7,296,30,1,1,0
3318,12/24/11,146,4,120,44,31,2,403,17,0,0,0
3319,12/25/11,97,0,81,24,26,2,540,21,0,0,0
3320,12/26/11,162,2,133,31,42,2,595,6,0,0,0
3321,12/27/11,233,24,194,59,45,6,466,16,5,4,1
3322,12/28/11,224,27,184,68,39,4,397,30,3,3,0
3323,12/29/11,164,20,121,62,55,6,433,23,2,11,0
3324,12/30/11,194,11,154,39,50,7,477,34,2,2,0
3325,12/31/11,135,3,102,39,49,5,721,18,2,2,0
3326,1/1/12,191,0,138,61,57,6,753,24,0,0,0
3327,1/2/12,404,4,291,117,164,21,742,23,6,5,1
3328,1/3/12,1011,154,862,134,110,13,518,46,11,9,2
3329,1/4/12,1057,53,942,96,75,7,410,82,7,5,2
3330,1/5/12,614,38,540,68,84,9,338,35,2,2,0
3331,1/6/12,288,28,249,34,40,4,349,31,1,1,0
3332,1/7/12,275,0,239,41,71,11,422,40,1,1,0
3333,1/8/12,368,1,312,52,80,14,491,31,1,1,0
3334,1/9/12,373,71,299,62,92,10,445,23,8,6,1
3335,1/10/12,849,52,758,80,132,18,414,20,7,3,4
3336,1/11/12,485,61,424,82,96,10,333,44,11,8,3
3337,1/12/12,376,45,329,79,99,15,295,26,1,0,1
3338,1/13/12,259,54,228,51,72,7,287,30,5,3,2
3339,1/14/12,233,0,207,51,51,9,288,33,0,0,0
3340,1/15/12,268,1,221,51,102,14,513,34,0,0,0
3341,1/16/12,292,0,243,62,69,9,559,14,2,2,0
3342,1/17/12,660,58,579,84,115,11,526,24,8,6,2
3343,1/18/12,834,46,740,97,90,14,482,19,4,4,0
3344,1/19/12,449,54,378,91,104,14,357,33,4,2,2
3345,1/20/12,346,38,292,82,97,12,355,28,3,3,0
3346,1/21/12,317,0,249,76,92,11,421,29,0,0,0
3347,1/22/12,341,0,286,65,60,9,606,28,1,1,0
3348,1/23/12,476,57,386,113,154,16,569,18,9,9,0
3349,1/24/12,334,61,279,82,124,17,448,24,7,6,1
3350,1/25/12,605,50,545,92,77,9,366,32,4,4,0
3351,1/26/12,674,38,601,88,90,11,329,33,8,4,0
3352,1/27/12,312,50,260,87,98,13,377,31,7,6,1
3353,1/28/12,264,0,221,49,71,11,527,33,0,0,0
3354,1/29/12,344,0,275,70,74,8,358,25,0,0,0
3355,1/30/12,382,39,307,99,70,7,422,21,7,4,3
3356,1/31/12,305,39,250,67,123,16,494,20,5,3,1
3357,2/1/12,1165,35,1043,135,152,20,471,34,4,4,0
3358,2/2/12,591,31,498,100,133,16,421,39,4,4,0
3359,2/3/12,264,40,235,57,59,6,371,32,6,4,2
3360,2/4/12,228,0,196,47,67,7,364,33,0,0,0
3361,2/5/12,249,0,202,57,80,13,485,23,1,1,0
3362,2/6/12,404,49,323,90,153,21,618,22,7,6,1
3363,2/7/12,386,39,314,79,90,9,563,26,10,5,4
3364,2/8/12,329,55,268,100,136,17,432,35,7,7,0
3365,2/9/12,275,49,225,74,92,14,378,29,5,5,0
3366,2/10/12,196,32,155,56,76,9,393,31,7,7,0
3367,2/11/12,207,0,167,88,83,11,477,21,2,2,0
3368,2/12/12,277,0,218,93,73,5,541,23,0,0,0
3369,2/13/12,356,68,286,84,134,18,476,19,3,3,0
3370,2/14/12,243,42,196,77,92,15,639,27,4,4,0
3371,2/15/12,325,43,265,82,118,17,590,32,4,4,0
3372,2/16/12,301,46,237,107,128,17,436,41,3,2,1
3373,2/17/12,327,57,271,94,135,15,398,47,9,7,2
3374,2/18/12,273,0,208,145,150,15,438,45,0,0,0
3375,2/19/12,257,0,195,129,127,21,585,36,0,0,0
3376,2/20/12,387,1,290,163,164,21,712,28,0,0,0
3377,2/21/12,937,137,757,336,492,70,597,28,9,6,4
3378,2/22/12,1473,138,1182,540,843,113,501,33,10,9,0
3379,2/23/12,1009,136,815,382,488,61,449,45,13,10,1
3380,2/24/12,452,126,344,214,257,39,489,45,10,7,3
3381,2/25/12,248,0,188,103,159,22,509,37,0,0,0
3382,2/26/12,319,0,256,123,127,13,568,40,1,1,0
3383,2/27/12,571,120,474,169,274,36,631,53,3,2,1
3384,2/28/12,468,87,367,132,315,45,552,51,6,5,1
3385,2/29/12,417,97,325,116,246,35,578,55,11,9,1
3386,3/1/12,375,76,298,136,165,22,373,35,3,2,1
3387,3/2/12,250,62,182,107,159,20,389,42,7,5,2
3388,3/3/12,181,0,136,78,110,13,496,38,0,0,0
3389,3/4/12,279,0,205,102,110,14,491,38,2,2,0
3390,3/5/12,419,106,323,134,188,26,516,26,12,9,3
3391,3/6/12,332,82,260,130,148,17,470,42,3,3,0
3392,3/7/12,244,56,184,85,146,19,398,39,4,3,1
3393,3/8/12,257,70,206,118,148,17,352,35,3,1,1
3394,3/9/12,239,53,186,97,142,19,377,41,5,4,1
3395,3/10/12,169,0,124,72,136,22,443,49,1,1,0
3396,3/11/12,239,2,183,96,137,16,462,32,0,0,0
3397,3/12/12,422,127,329,136,229,30,476,28,10,10,0
3398,3/13/12,349,83,258,159,184,22,474,41,2,2,0
3399,3/14/12,321,74,255,152,191,25,445,32,9,8,0
3400,3/15/12,364,49,280,204,240,33,393,28,5,4,1
3401,3/16/12,243,49,194,55,133,23,385,80,10,9,1
3402,3/17/12,236,0,179,106,140,17,485,44,2,2,0
3403,3/18/12,226,0,169,93,138,21,565,42,0,0,0
3404,3/19/12,427,85,327,172,264,39,473,45,1,1,0
3405,3/20/12,241,47,182,125,156,21,460,46,3,3,0
3406,3/21/12,159,36,120,59,94,14,404,34,1,1,0
3407,3/22/12,121,17,86,34,54,7,333,35,4,4,0
3408,3/23/12,110,29,83,34,51,6,379,71,1,0,1
3409,3/24/12,97,0,69,37,74,9,460,46,1,1,0
3410,3/25/12,157,0,104,68,91,11,511,28,2,2,0
3411,3/26/12,235,81,167,85,87,9,459,28,21,12,9
3412,3/27/12,145,41,102,62,62,8,339,36,3,3,0
3413,3/28/12,143,45,100,44,52,7,271,49,9,6,3
3414,3/29/12,119,28,81,59,58,5,251,37,2,2,0
3415,3/30/12,55,0,35,35,44,6,230,33,0,0,0
3416,3/31/12,90,0,63,43,47,3,322,22,0,0,0
3417,4/1/12,113,0,69,47,75,10,415,29,0,0,0
3418,4/2/12,197,63,134,64,97,14,415,17,12,7,4
3419,4/3/12,144,36,110,51,95,14,340,15,3,2,1
3420,4/4/12,191,45,130,109,178,21,279,39,9,6,3
3421,4/5/12,283,125,188,242,273,30,246,27,5,4,1
3422,4/6/12,177,72,132,87,117,17,299,31,3,1,2
3423,4/7/12,67,1,49,45,70,8,312,27,0,0,0
3424,4/8/12,110,0,75,52,46,4,390,20,0,0,0
3425,4/9/12,187,74,129,89,66,7,359,35,11,4,8
3426,4/10/12,116,45,83,43,72,8,361,27,4,3,1
3427,4/11/12,135,46,92,39,60,11,282,30,7,6,0
3428,4/12/12,131,41,86,93,78,15,239,31,3,2,0
3429,4/13/12,88,55,68,40,70,11,245,42,7,7,0
3430,4/14/12,75,0,50,40,47,7,265,27,1,1,0
3431,4/15/12,106,0,62,60,63,7,337,32,3,3,0
3432,4/16/12,183,54,130,64,67,8,347,19,6,5,1
3433,4/17/12,135,44,91,58,61,9,310,20,15,12,3
3434,4/18/12,101,33,68,37,66,9,244,29,3,2,1
3435,4/19/12,96,28,80,29,55,8,206,28,5,4,0
3436,4/20/12,66,26,40,34,45,5,223,19,1,1,0
3437,4/21/12,50,0,37,21,38,5,247,25,0,0,0
3438,4/22/12,90,0,57,75,50,4,326,21,0,0,0
3439,4/23/12,151,46,93,63,91,10,366,11,7,4,3
3440,4/24/12,113,38,77,57,74,10,284,14,6,5,1
3441,4/25/12,110,36,78,64,57,11,275,35,8,2,6
3442,4/26/12,113,29,76,33,72,10,214,28,7,1,6
3443,4/27/12,80,30,52,42,60,8,219,37,15,1,14
3444,4/28/12,48,0,33,28,37,5,229,23,0,0,0
3445,4/29/12,92,0,53,44,81,10,303,15,0,0,0
3446,4/30/12,219,73,154,107,172,20,1495,15,11,9,2
3447,5/1/12,133,49,95,61,66,8,523,19,4,3,1
3448,5/2/12,118,33,81,37,47,8,499,32,16,7,9
3449,5/3/12,89,30,63,29,22,3,435,29,8,5,1
3450,5/4/12,70,12,47,15,34,5,478,34,8,6,2
3451,5/5/12,38,0,26,10,26,3,503,36,0,0,0
3452,5/6/12,56,0,32,17,11,0,461,16,0,0,0
3453,5/7/12,118,27,87,34,60,8,532,12,10,2,7
3454,5/8/12,96,25,73,26,31,3,478,18,4,3,1
3455,5/9/12,106,24,74,17,48,9,485,28,8,6,2
3456,5/10/12,84,12,60,18,37,4,429,17,12,11,1
3457,5/11/12,78,22,52,18,16,1,724,16,7,5,2
3458,5/12/12,55,0,35,22,15,3,681,14,0,0,0
3459,5/13/12,66,0,48,24,18,3,591,24,3,1,2
3460,5/14/12,156,31,119,38,44,4,544,9,5,4,1
3461,5/15/12,111,20,76,33,61,5,597,16,13,13,0
3462,5/16/12,119,28,81,33,25,2,589,25,7,4,2
3463,5/17/12,82,18,50,36,44,4,524,19,3,2,1
3464,5/18/12,66,14,47,16,23,2,851,15,3,3,0
3465,5/19/12,42,0,33,20,23,3,636,13,1,1,0
3466,5/20/12,81,0,62,19,26,3,550,18,1,1,0
3467,5/21/12,130,18,89,37,35,4,584,14,10,6,4
3468,5/22/12,92,21,57,22,40,6,558,17,5,4,1
3469,5/23/12,86,26,58,29,46,4,544,20,7,6,1
3470,5/24/12,106,18,84,25,20,3,741,16,6,5,1
3471,5/25/12,64,14,44,12,36,3,659,21,12,7,5
3472,5/26/12,39,0,33,7,18,3,586,24,0,0,0
3473,5/27/12,37,0,28,13,14,1,569,18,0,0,0
3474,5/28/12,81,0,56,23,25,4,559,8,1,0,1
3475,5/29/12,140,26,103,55,53,7,565,11,5,3,2
3476,5/30/12,100,19,61,27,64,9,207,12,6,2,3
3477,5/31/12,96,23,68,28,33,5,1193,18,5,5,0
3478,6/1/12,75,23,52,22,40,7,389,20,11,8,2
3479,6/2/12,52,0,39,17,13,0,385,25,0,0,0
3480,6/3/12,61,0,38,18,23,3,419,14,0,0,0
3481,6/4/12,104,32,80,30,44,5,478,10,8,4,3
3482,6/5/12,90,19,64,20,37,4,452,17,5,4,2
3483,6/6/12,84,21,61,17,30,4,362,26,1,0,1
3484,6/7/12,73,17,54,15,39,4,400,17,1,1,0
3485,6/8/12,66,16,39,16,22,4,386,23,3,2,1
3486,6/9/12,35,0,30,3,12,2,398,19,0,0,0
3487,6/10/12,53,0,42,8,24,4,449,27,0,0,0
3488,6/11/12,131,23,94,38,44,6,706,11,3,3,0
3489,6/12/12,115,27,86,38,39,2,596,11,2,1,0
3490,6/13/12,99,15,56,36,51,7,480,22,7,5,2
3491,6/14/12,77,22,55,22,20,3,393,24,3,2,1
3492,6/15/12,74,22,49,13,25,3,453,15,5,3,2
3493,6/16/12,50,0,29,16,5,0,463,23,0,0,0
3494,6/17/12,48,0,31,11,23,2,438,23,0,0,0
3495,6/18/12,89,28,57,32,30,3,768,15,12,10,2
3496,6/19/12,76,12,58,16,17,1,575,14,15,4,11
3497,6/20/12,81,14,52,22,52,6,417,22,10,7,3
3498,6/21/12,70,16,48,16,12,0,451,18,3,1,2
3499,6/22/12,40,19,29,10,14,1,433,19,3,2,0
3500,6/23/12,26,0,17,13,18,1,424,20,0,0,0
3501,6/24/12,43,0,24,10,16,3,489,25,0,0,0
3502,6/25/12,100,34,71,33,32,5,519,6,5,5,0
3503,6/26/12,67,17,42,35,26,3,420,10,5,3,2
3504,6/27/12,43,13,31,18,30,3,355,25,0,0,0
3505,6/28/12,54,29,34,26,33,6,313,22,5,3,2
3506,6/29/12,41,19,27,14,14,1,335,20,6,5,1
3507,6/30/12,29,0,17,10,3,0,803,20,0,0,0
3508,7/1/12,50,1,30,18,27,3,299,19,0,0,0
3509,7/2/12,88,26,62,27,22,3,373,9,6,4,2
3510,7/3/12,74,18,56,22,49,7,347,12,8,6,2
3511,7/4/12,20,0,12,7,16,2,331,1,0,0,0
3512,7/5/12,64,20,45,16,18,1,286,22,4,3,1
3513,7/6/12,68,18,44,27,26,3,251,22,3,2,1
3514,7/7/12,41,0,26,8,12,0,311,32,0,0,0
3515,7/8/12,51,0,39,16,38,4,302,17,0,0,0
3516,7/9/12,106,34,76,43,75,7,363,12,5,4,1
3517,7/10/12,105,20,66,54,37,3,320,4,4,3,1
3518,7/11/12,70,12,45,28,23,2,442,15,3,1,2
3519,7/12/12,59,18,42,14,34,5,324,17,1,1,0
3520,7/13/12,51,18,36,23,29,3,289,18,1,1,0
3521,7/14/12,26,0,16,13,11,0,286,18,0,0,0
3522,7/15/12,34,0,20,11,34,4,360,13,0,0,0
3523,7/16/12,100,31,69,36,41,3,412,18,4,3,1
3524,7/17/12,84,40,58,33,52,7,378,7,3,3,0
3525,7/18/12,75,24,57,11,38,5,531,12,6,5,1
3526,7/19/12,59,17,35,16,29,3,379,14,2,2,0
3527,7/20/12,56,21,33,18,36,5,279,20,3,2,1
3528,7/21/12,29,0,19,10,11,2,330,14,0,0,0
3529,7/22/12,27,0,16,6,8,1,349,25,0,0,0
3530,7/23/12,65,23,41,24,31,5,396,8,3,3,0
3531,7/24/12,65,23,39,17,45,4,451,15,0,0,0
3532,7/25/12,58,21,34,28,41,4,417,11,2,2,0
3533,7/26/12,72,25,43,47,101,11,353,21,1,1,0
3534,7/27/12,49,12,31,28,35,2,293,19,6,5,1
3535,7/28/12,22,0,17,6,9,0,287,25,0,0,0
3536,7/29/12,47,0,36,28,16,0,381,10,0,0,0
3537,7/30/12,83,26,53,31,43,6,208,10,4,3,1
3538,7/31/12,100,26,65,46,39,4,763,11,1,1,0
3539,8/1/12,66,15,34,38,44,3,267,17,3,3,0
3540,8/2/12,102,18,63,42,32,3,281,19,4,2,2
3541,8/3/12,50,20,34,18,52,4,238,19,3,2,1
3542,8/4/12,34,0,26,11,20,2,261,29,0,0,0
3543,8/5/12,49,0,34,23,44,6,341,21,0,0,0
3544,8/6/12,110,32,78,31,64,7,282,9,2,1,1
3545,8/7/12,82,37,58,30,70,11,294,14,1,1,0
3546,8/8/12,93,29,57,44,62,6,266,18,5,4,1
3547,8/9/12,87,27,47,61,54,8,252,18,6,5,1
3548,8/10/12,62,20,40,15,22,5,269,29,2,1,1
3549,8/11/12,53,0,39,11,5,1,364,9,0,0,0
3550,8/12/12,43,1,25,27,28,2,316,21,1,1,0
3551,8/13/12,226,39,150,53,96,10,361,13,16,15,1
3552,8/14/12,96,33,63,41,70,9,257,7,6,4,2
3553,8/15/12,75,28,50,27,54,7,354,27,3,2,1
3554,8/16/12,87,25,55,34,43,5,319,15,7,6,1
3555,8/17/12,68,16,48,18,19,3,327,30,4,2,2
3556,8/18/12,48,1,27,8,27,3,390,19,1,1,0
3557,8/19/12,51,1,26,30,28,2,330,26,0,0,0
3558,8/20/12,107,39,74,37,77,10,327,8,4,4,0
3559,8/21/12,88,21,55,44,51,6,277,12,4,4,0
3560,8/22/12,96,28,61,42,60,7,291,33,11,10,1
3561,8/23/12,89,19,58,41,44,6,245,16,6,6,0
3562,8/24/12,64,23,40,17,31,4,283,26,6,5,1
3563,8/25/12,27,0,8,14,10,1,311,11,0,0,0
3564,8/26/12,43,0,23,19,23,1,320,16,0,0,0
3565,8/27/12,153,40,118,40,49,4,272,10,8,6,1
3566,8/28/12,98,36,63,43,67,7,277,7,7,5,2
3567,8/29/12,71,25,54,21,38,6,287,23,4,2,2
3568,8/30/12,65,20,39,31,26,2,147,14,3,1,1
3569,8/31/12,47,13,34,9,35,5,476,30,5,3,1
3570,9/1/12,22,0,13,18,34,6,216,18,0,0,0
3571,9/2/12,36,0,21,11,5,0,308,14,0,0,0
3572,9/3/12,53,0,32,31,25,3,296,5,0,0,0
3573,9/4/12,100,37,73,23,32,4,250,8,6,5,1
3574,9/5/12,94,26,67,29,44,4,246,11,5,5,1
3575,9/6/12,89,31,56,30,41,4,195,12,5,3,2
3576,9/7/12,62,24,44,28,19,4,180,16,6,4,2
3577,9/8/12,44,0,29,21,20,1,210,34,1,1,0
3578,9/9/12,48,0,34,21,54,8,313,13,0,0,0
3579,9/10/12,121,56,76,64,33,4,316,10,9,5,3
3580,9/11/12,116,46,74,40,41,5,314,16,19,15,4
3581,9/12/12,101,38,71,23,47,6,228,23,4,1,3
3582,9/13/12,85,26,61,13,17,1,198,10,4,2,2
3583,9/14/12,80,35,54,10,42,5,204,26,6,5,1
3584,9/15/12,37,0,23,18,30,4,241,15,0,0,0
3585,9/16/12,62,0,36,34,19,3,351,14,0,0,0
3586,9/17/12,169,65,110,59,51,6,350,11,6,5,1
3587,9/18/12,128,46,82,30,45,6,321,15,10,6,4
3588,9/19/12,98,18,63,41,60,7,272,36,11,4,7
3589,9/20/12,93,22,65,32,37,4,184,21,1,1,0
3590,9/21/12,65,24,44,8,9,1,167,25,2,2,0
3591,9/22/12,35,0,22,8,7,1,208,22,0,0,0
3592,9/23/12,54,0,41,3,21,5,307,12,1,1,0
3593,9/24/12,112,38,80,30,27,3,342,6,7,4,3
3594,9/25/12,70,30,50,8,33,6,291,8,3,1,2
3595,9/26/12,75,20,56,19,28,4,294,18,11,5,6
3596,9/27/12,65,19,39,16,8,0,239,22,9,4,5
3597,9/28/12,60,19,43,13,14,2,244,32,1,1,0
3598,9/29/12,39,0,30,9,18,2,293,16,0,0,0
3599,9/30/12,100,0,64,32,23,3,545,16,0,0,0
3600,10/1/12,151,27,105,28,35,4,467,9,14,5,9
3601,10/2/12,108,30,78,21,25,4,375,15,11,4,7
3602,10/3/12,107,27,71,21,26,3,361,22,4,2,2
3603,10/4/12,78,11,55,23,30,5,292,18,5,3,1
3604,10/5/12,65,16,45,11,32,6,341,28,5,2,3
3605,10/6/12,58,0,47,2,14,1,400,21,0,0,0
3606,10/7/12,96,0,67,24,31,4,399,14,0,0,0
3607,10/8/12,154,13,108,17,21,2,514,11,6,3,3
3608,10/9/12,533,25,464,40,50,4,405,17,10,5,5
3609,10/10/12,386,23,336,40,37,5,361,20,7,4,2
3610,10/11/12,165,12,145,14,20,4,347,17,5,2,3
3611,10/12/12,147,22,113,11,16,1,372,32,8,7,3
3612,10/13/12,110,1,91,15,10,1,421,31,1,1,0
3613,10/14/12,163,0,137,20,36,6,462,22,0,0,0
3614,10/15/12,238,31,179,27,35,5,637,13,15,9,6
3615,10/16/12,461,27,418,27,39,5,463,16,5,4,1
3616,10/17/12,378,24,336,20,37,5,423,32,5,3,2
3617,10/18/12,204,18,169,31,25,4,309,20,14,12,1
3618,10/19/12,140,23,123,18,27,4,338,35,8,5,3
3619,10/20/12,121,0,103,14,17,2,478,21,1,1,0
3620,10/21/12,191,0,144,20,25,3,490,16,0,0,0
3621,10/22/12,268,38,202,50,27,2,482,19,5,2,4
3622,10/23/12,469,25,413,52,39,6,492,16,3,2,1
3623,10/24/12,388,21,317,48,61,7,398,20,100,39,0
3624,10/25/12,234,17,201,38,45,5,365,22,8,5,3
3625,10/26/12,128,11,104,16,21,1,424,27,4,3,1
3626,10/27/12,131,0,110,17,20,2,609,21,0,0,0
3627,10/28/12,232,1,193,25,48,6,659,11,1,1,0
3628,10/29/12,302,36,227,34,63,7,718,5,6,5,1
3629,10/30/12,545,22,498,20,40,5,461,13,6,6,0
3630,10/31/12,383,22,336,30,52,4,1064,29,3,2,1
3631,11/1/12,343,18,283,48,41,5,866,44,4,2,2
3632,11/2/12,200,24,161,26,30,1,863,31,5,4,1
3633,11/3/12,206,0,169,17,24,2,836,37,0,0,0
3634,11/4/12,328,0,269,56,27,2,887,33,0,0,0
3635,11/5/12,365,44,281,63,64,7,818,22,7,6,2
3636,11/6/12,651,36,569,45,37,3,747,27,7,4,3
3637,11/7/12,617,23,553,39,64,10,662,45,4,3,1
3638,11/8/12,353,30,307,34,33,4,724,35,6,3,3
3639,11/9/12,220,29,191,20,53,8,731,40,8,7,1
3640,11/10/12,234,0,203,23,20,1,725,34,0,0,0
3641,11/11/12,252,0,202,31,40,7,911,17,0,0,0
3642,11/12/12,359,0,295,31,93,12,932,22,0,0,0
3643,11/13/12,733,61,647,47,60,5,695,31,1,1,0
3644,11/14/12,604,41,524,75,66,9,586,47,5,2,3
